game_id,Season,Week,game_date,away_team,home_team,side,closing_odds,model_prob,implied_prob,edge,actual_win,profit,books_used
2025_1_Vikings_Bears,2025,1,2025-09-08,Vikings,Bears,away,-122.0,0.4607166858923142,0.5495495495495496,-0.08883286365723542,1,0.819672131147541,11
2024_14_Jaguars_Titans,2024,14,2024-12-08,Jaguars,Titans,away,141.0,0.3260592408557199,0.4149377593360996,-0.0888785184803797,1,1.41,10
2024_11_Falcons_Broncos,2024,11,2024-11-17,Falcons,Broncos,away,110.0,0.387080385632493,0.47619047619047616,-0.08911009055798319,0,-1.0,10
2024_1_Vikings_Giants,2024,1,2024-09-08,Vikings,Giants,away,-119.0,0.4539742863921516,0.54337899543379,-0.08940470904163839,1,0.8403361344537815,10
2024_19_Commanders_Buccaneers,2024,19,2025-01-12,Commanders,Buccaneers,away,135.5,0.3350308986569593,0.42462845010615713,-0.08959755144919784,1,1.355,10
2025_2_Bears_Lions,2025,2,2025-09-14,Bears,Lions,away,230.0,0.2130245107809247,0.30303030303030304,-0.09000579224937835,0,-1.0,11
2024_17_Colts_Giants,2024,17,2024-12-29,Colts,Giants,away,-380.0,0.7013947243440021,0.7916666666666666,-0.09027194232266456,0,-1.0,10
2024_18_Panthers_Falcons,2024,18,2025-01-05,Panthers,Falcons,home,-400.0,0.7090622102613238,0.8,-0.09093778973867628,0,-1.0,10
2024_10_Bengals_Ravens,2024,10,2024-11-07,Bengals,Ravens,away,220.0,0.2210757318773212,0.3125,-0.09142426812267879,0,-1.0,10
2025_16_Patriots_Ravens,2025,16,2025-12-21,Patriots,Ravens,home,-180.0,0.5513387096566682,0.6428571428571429,-0.0915184332004747,0,-1.0,11
2024_21_Commanders_Eagles,2024,21,2025-01-26,Commanders,Eagles,away,230.0,0.2113697123662779,0.30303030303030304,-0.09166059066402513,0,-1.0,10
2025_12_Falcons_Saints,2025,12,2025-11-23,Falcons,Saints,home,-127.0,0.4677062237909155,0.5594713656387665,-0.09176514184785106,0,-1.0,11
2025_4_Browns_Lions,2025,4,2025-09-28,Browns,Lions,home,-550.0,0.7542773457553602,0.8461538461538461,-0.09187650039848594,1,0.18181818181818182,11
2025_2_Panthers_Cardinals,2025,2,2025-09-14,Panthers,Cardinals,away,260.0,0.1856029740792898,0.2777777777777778,-0.09217480369848799,0,-1.0,11
2024_17_Broncos_Bengals,2024,17,2024-12-28,Broncos,Bengals,away,154.0,0.3015142470839305,0.3937007874015748,-0.09218654031764434,0,-1.0,10
2025_17_Cowboys_Commanders,2025,17,2025-12-25,Cowboys,Commanders,away,-470.0,0.7321249716725909,0.8245614035087719,-0.092436431836181,0,-1.0,11
2025_7_Raiders_Chiefs,2025,7,2025-10-19,Raiders,Chiefs,home,-950.0,0.8114183662058245,0.9047619047619048,-0.09334353855608024,1,0.10526315789473684,11
2024_16_Browns_Bengals,2024,16,2024-12-22,Browns,Bengals,home,-500.0,0.7389501403441507,0.8333333333333334,-0.09438319298918263,1,0.2,10
2025_1_49ers_Seahawks,2025,1,2025-09-07,49ers,Seahawks,home,108.0,0.3862413395945312,0.4807692307692308,-0.09452789117469956,0,-1.0,11
2025_15_Cardinals_Texans,2025,15,2025-12-14,Cardinals,Texans,home,-560.0,0.7539334372667811,0.8484848484848485,-0.09455141121806743,0,-1.0,11
2024_2_Falcons_Eagles,2024,2,2024-09-16,Falcons,Eagles,away,204.0,0.2337272076806528,0.32894736842105265,-0.09522016074039985,1,2.04,10
2025_11_Bears_Vikings,2025,11,2025-11-16,Bears,Vikings,away,130.0,0.3394377682490621,0.43478260869565216,-0.09534484044659008,1,1.3,11
2024_1_Cardinals_Bills,2024,1,2024-09-08,Cardinals,Bills,away,247.0,0.1925631422289307,0.2881844380403458,-0.09562129581141512,0,-1.0,10
2025_15_Panthers_Saints,2025,15,2025-12-14,Panthers,Saints,home,124.0,0.3505867715596571,0.44642857142857145,-0.09584179986891433,0,-1.0,11
2024_11_Colts_Jets,2024,11,2024-11-17,Colts,Jets,away,170.0,0.2744883987598934,0.37037037037037035,-0.09588197161047696,1,1.7,10
2024_4_Commanders_Cardinals,2024,4,2024-09-29,Commanders,Cardinals,away,150.0,0.3040222704093131,0.4,-0.0959777295906869,1,1.5,10
2025_14_Commanders_Vikings,2025,14,2025-12-07,Commanders,Vikings,away,-116.0,0.4408644580415458,0.5370370370370371,-0.09617257899549131,0,-1.0,11
2024_1_Texans_Colts,2024,1,2024-09-08,Texans,Colts,home,136.5,0.3264116510072152,0.42283298097251587,-0.09642132996530067,0,-1.0,10
2024_12_Patriots_Dolphins,2024,12,2024-11-24,Patriots,Dolphins,home,-372.5,0.6918828460515656,0.7883597883597884,-0.09647694230822279,1,0.2684563758389262,10
2024_9_Dolphins_Bills,2024,9,2024-11-03,Dolphins,Bills,away,229.0,0.2074586878997905,0.303951367781155,-0.09649267988136451,0,-1.0,10
2025_5_Dolphins_Panthers,2025,5,2025-10-05,Dolphins,Panthers,away,-120.0,0.4486531148762702,0.5454545454545454,-0.09680143057827523,0,-1.0,11
2025_11_Panthers_Falcons,2025,11,2025-11-16,Panthers,Falcons,away,175.0,0.2658436467841611,0.36363636363636365,-0.09779271685220253,1,1.75,11
2025_3_Saints_Seahawks,2025,3,2025-09-21,Saints,Seahawks,home,-400.0,0.7009737005807262,0.8,-0.09902629941927388,1,0.25,11
2025_12_Jaguars_Cardinals,2025,12,2025-11-23,Jaguars,Cardinals,home,114.0,0.3681613998703273,0.4672897196261682,-0.09912831975584091,0,-1.0,11
2024_18_Bears_Packers,2024,18,2025-01-05,Bears,Packers,home,-457.5,0.7212893870743646,0.820627802690583,-0.09933841561621837,0,-1.0,10
2025_11_Chargers_Jaguars,2025,11,2025-11-16,Chargers,Jaguars,home,129.0,0.3373360299392003,0.4366812227074236,-0.09934519276822329,1,1.29,11
2025_14_Bengals_Bills,2025,14,2025-12-07,Bengals,Bills,away,225.0,0.2077164846655711,0.3076923076923077,-0.0999758230267366,0,-1.0,11
2025_16_49ers_Colts,2025,16,2025-12-22,49ers,Colts,home,210.0,0.222444179496335,0.3225806451612903,-0.10013646566495532,0,-1.0,11
2024_1_Patriots_Bengals,2024,1,2024-09-08,Patriots,Bengals,home,-400.0,0.6998344446458473,0.8,-0.10016555535415272,0,-1.0,10
2025_12_Bills_Texans,2025,12,2025-11-20,Bills,Texans,home,220.0,0.2115032248204287,0.3125,-0.10099677517957131,0,-1.0,11
2025_3_Cardinals_49ers,2025,3,2025-09-21,Cardinals,49ers,away,104.0,0.3889080529463282,0.49019607843137253,-0.10128802548504434,0,-1.0,11
2025_16_Jets_Saints,2025,16,2025-12-21,Jets,Saints,away,235.0,0.1971761617650983,0.29850746268656714,-0.10133130092146883,0,-1.0,11
2025_16_Vikings_Giants,2025,16,2025-12-21,Vikings,Giants,home,125.0,0.342979660988866,0.4444444444444444,-0.10146478345557841,0,-1.0,11
2024_13_Raiders_Chiefs,2024,13,2024-11-29,Raiders,Chiefs,home,-800.0,0.7874149822373308,0.8888888888888888,-0.10147390665155809,1,0.125,10
2024_11_Packers_Bears,2024,11,2024-11-17,Packers,Bears,home,210.0,0.2209069057926151,0.3225806451612903,-0.10167373936867521,0,-1.0,10
2024_2_49ers_Vikings,2024,2,2024-09-15,49ers,Vikings,home,187.5,0.2461329691156316,0.34782608695652173,-0.10169311784089013,1,1.875,10
2025_11_Bengals_Steelers,2025,11,2025-11-16,Bengals,Steelers,away,200.0,0.2313278236458025,0.3333333333333333,-0.1020055096875308,0,-1.0,11
2024_17_Lions_49ers,2024,17,2024-12-30,Lions,49ers,home,170.0,0.2682618568868179,0.37037037037037035,-0.10210851348355243,0,-1.0,10
2025_2_Rams_Titans,2025,2,2025-09-14,Rams,Titans,home,205.0,0.2251988390630984,0.32786885245901637,-0.10267001339591797,0,-1.0,11
2025_8_Commanders_Chiefs,2025,8,2025-10-27,Commanders,Chiefs,home,-750.0,0.7787804019223886,0.8823529411764706,-0.10357253925408194,1,0.13333333333333333,11
2024_12_Buccaneers_Giants,2024,12,2024-11-24,Buccaneers,Giants,home,230.0,0.1991766326166876,0.30303030303030304,-0.10385367041361543,0,-1.0,10
2025_4_Titans_Texans,2025,4,2025-09-28,Titans,Texans,home,-390.0,0.692030632546766,0.7959183673469388,-0.10388773480017277,1,0.2564102564102564,11
2025_10_Ravens_Vikings,2025,10,2025-11-09,Ravens,Vikings,home,190.0,0.2408137302449838,0.3448275862068966,-0.10401385596191279,0,-1.0,11
2025_16_Bills_Browns,2025,16,2025-12-21,Bills,Browns,away,-625.0,0.7579870524347277,0.8620689655172413,-0.10408191308251358,0,-1.0,11
2024_7_Panthers_Commanders,2024,7,2024-10-20,Panthers,Commanders,home,-480.0,0.7227535262307272,0.8275862068965517,-0.10483268066582452,1,0.20833333333333334,10
2024_8_Giants_Steelers,2024,8,2024-10-28,Giants,Steelers,away,225.0,0.2019460077182384,0.3076923076923077,-0.10574629997406931,0,-1.0,10
2024_8_Saints_Chargers,2024,8,2024-10-27,Saints,Chargers,home,-350.0,0.6719660966523048,0.7777777777777778,-0.10581168112547301,1,0.2857142857142857,10
2025_16_Steelers_Lions,2025,16,2025-12-21,Steelers,Lions,home,-360.0,0.6765332672685004,0.782608695652174,-0.10607542838367356,0,-1.0,11
2025_13_Raiders_Chargers,2025,13,2025-11-30,Raiders,Chargers,home,-575.0,0.7454474747438012,0.8518518518518519,-0.10640437710805062,0,-1.0,11
2025_7_Saints_Bears,2025,7,2025-10-19,Saints,Bears,away,180.0,0.2503858033173229,0.35714285714285715,-0.10675705382553424,0,-1.0,11
2025_4_Bears_Raiders,2025,4,2025-09-28,Bears,Raiders,away,105.0,0.380629479732621,0.4878048780487805,-0.10717539831615946,1,1.05,11
2025_15_Browns_Bears,2025,15,2025-12-14,Browns,Bears,home,-375.0,0.6821567140011523,0.7894736842105263,-0.10731697020937403,0,-1.0,11
2025_13_Falcons_Jets,2025,13,2025-11-30,Falcons,Jets,away,-175.0,0.5290461484531225,0.6363636363636364,-0.10731748791051388,0,-1.0,11
2025_16_Buccaneers_Panthers,2025,16,2025-12-21,Buccaneers,Panthers,home,130.0,0.3271710809157346,0.43478260869565216,-0.10761152777991756,0,-1.0,11
2024_1_Steelers_Falcons,2024,1,2024-09-08,Steelers,Falcons,home,-200.0,0.5590139124445166,0.6666666666666666,-0.10765275422215004,0,-1.0,10
2024_10_Titans_Chargers,2024,10,2024-11-10,Titans,Chargers,home,-400.0,0.6917180737848068,0.8,-0.10828192621519328,1,0.25,10
2024_1_Broncos_Seahawks,2024,1,2024-09-08,Broncos,Seahawks,away,230.0,0.1947004087417595,0.30303030303030304,-0.10832989428854353,0,-1.0,10
2024_8_Bears_Commanders,2024,8,2024-10-27,Bears,Commanders,away,-103.0,0.3985446592622156,0.5073891625615764,-0.1088445032993608,0,-1.0,10
2024_7_Bengals_Browns,2024,7,2024-10-20,Bengals,Browns,home,207.5,0.2162261336158114,0.3252032520325203,-0.10897711841670893,0,-1.0,10
2024_3_Ravens_Cowboys,2024,3,2024-09-22,Ravens,Cowboys,away,-120.0,0.4350417072886898,0.5454545454545454,-0.11041283816585562,1,0.8333333333333334,10
2024_11_Bengals_Chargers,2024,11,2024-11-17,Bengals,Chargers,away,102.5,0.3832853490954866,0.49382716049382713,-0.11054181139834052,0,-1.0,10
2024_7_Ravens_Buccaneers,2024,7,2024-10-21,Ravens,Buccaneers,home,160.0,0.2740641480432019,0.38461538461538464,-0.11055123657218274,0,-1.0,10
2025_14_Broncos_Raiders,2025,14,2025-12-07,Broncos,Raiders,away,-470.0,0.7130806669547308,0.8245614035087719,-0.11148073655404112,0,-1.0,11
2024_21_Bills_Chiefs,2024,21,2025-01-26,Bills,Chiefs,away,109.0,0.3668507580064194,0.4784688995215311,-0.11161814151511168,0,-1.0,10
2024_13_Bears_Lions,2024,13,2024-11-28,Bears,Lions,home,-517.5,0.726088107310601,0.8380566801619433,-0.11196857285134232,1,0.1932367149758454,10
2025_17_Buccaneers_Dolphins,2025,17,2025-12-28,Buccaneers,Dolphins,home,195.0,0.2268221414273959,0.3389830508474576,-0.11216090942006171,0,-1.0,11
2024_16_Broncos_Chargers,2024,16,2024-12-19,Broncos,Chargers,away,125.0,0.3322680336243752,0.4444444444444444,-0.11217641082006924,0,-1.0,10
2024_17_Packers_Vikings,2024,17,2024-12-29,Packers,Vikings,away,-105.0,0.3998077473245882,0.5121951219512195,-0.11238737462663134,0,-1.0,9
2024_5_Ravens_Bengals,2024,5,2024-10-06,Ravens,Bengals,home,115.0,0.352480703905117,0.46511627906976744,-0.11263557516465045,0,-1.0,10
2024_5_Dolphins_Patriots,2024,5,2024-10-06,Dolphins,Patriots,away,-125.0,0.4427983792231879,0.5555555555555556,-0.1127571763323677,1,0.8,10
2024_14_Packers_Lions,2024,14,2024-12-05,Packers,Lions,away,150.0,0.2868334696552995,0.4,-0.11316653034470053,0,-1.0,10
2024_2_Chargers_Panthers,2024,2,2024-09-15,Chargers,Panthers,home,194.0,0.2268106829614364,0.3401360544217687,-0.11332537146033231,0,-1.0,10
2024_4_Patriots_49ers,2024,4,2024-09-29,Patriots,49ers,home,-599.5,0.7429433035226091,0.8570407433881344,-0.11409743986552534,1,0.16680567139282734,10
2024_2_Buccaneers_Lions,2024,2,2024-09-15,Buccaneers,Lions,home,-370.0,0.6729433932337396,0.7872340425531915,-0.11429064931945188,0,-1.0,10
2024_6_Jaguars_Bears,2024,6,2024-10-13,Jaguars,Bears,away,-103.0,0.3929087987319362,0.5073891625615764,-0.11448036382964022,0,-1.0,10
2025_6_Lions_Chiefs,2025,6,2025-10-12,Lions,Chiefs,away,118.0,0.3438990750960711,0.45871559633027525,-0.11481652123420416,0,-1.0,11
2025_6_Patriots_Saints,2025,6,2025-10-12,Patriots,Saints,home,155.0,0.2772214504211101,0.39215686274509803,-0.1149354123239879,0,-1.0,11
2025_4_Seahawks_Cardinals,2025,4,2025-09-25,Seahawks,Cardinals,away,-127.0,0.4441995681585015,0.5594713656387665,-0.11527179748026506,1,0.7874015748031497,11
2025_1_Bengals_Browns,2025,1,2025-09-07,Bengals,Browns,home,190.0,0.2295474435891706,0.3448275862068966,-0.11528014261772598,0,-1.0,11
2025_10_Raiders_Broncos,2025,10,2025-11-06,Raiders,Broncos,home,-520.0,0.7230961039453222,0.8387096774193549,-0.11561357347403267,1,0.19230769230769232,11
2025_6_Bears_Commanders,2025,6,2025-10-13,Bears,Commanders,away,203.0,0.2143532929372742,0.33003300330033003,-0.11567971036305583,1,2.03,11
2024_16_Giants_Falcons,2024,16,2024-12-22,Giants,Falcons,home,-470.0,0.7088540351478737,0.8245614035087719,-0.11570736836089823,1,0.2127659574468085,10
2024_4_Cowboys_Giants,2024,4,2024-09-26,Cowboys,Giants,home,206.0,0.2106459790801024,0.32679738562091504,-0.11615140654081263,0,-1.0,10
2025_3_Dolphins_Bills,2025,3,2025-09-18,Dolphins,Bills,home,-850.0,0.7784549041034883,0.8947368421052632,-0.11628193800177489,1,0.11764705882352941,11
2025_1_Titans_Broncos,2025,1,2025-09-07,Titans,Broncos,home,-460.0,0.7049770921606505,0.8214285714285714,-0.11645147926792088,1,0.21739130434782608,11
2024_12_Chiefs_Panthers,2024,12,2024-11-24,Chiefs,Panthers,away,-650.0,0.7497243829723513,0.8666666666666667,-0.11694228369431536,1,0.15384615384615385,10
2025_9_Vikings_Lions,2025,9,2025-11-02,Vikings,Lions,home,-525.0,0.7219762866246899,0.84,-0.11802371337531004,0,-1.0,11
2025_2_Seahawks_Steelers,2025,2,2025-09-14,Seahawks,Steelers,home,-190.0,0.5367107912462711,0.6551724137931034,-0.11846162254683235,0,-1.0,11
2024_12_49ers_Packers,2024,12,2024-11-24,49ers,Packers,home,-249.0,0.5949638945180274,0.7134670487106017,-0.11850315419257429,1,0.40160642570281124,10
2024_14_Saints_Giants,2024,14,2024-12-08,Saints,Giants,home,197.5,0.2174010945101634,0.33613445378151263,-0.11873335927134923,0,-1.0,10
2025_11_Chiefs_Broncos,2025,11,2025-11-16,Chiefs,Broncos,home,188.0,0.2283049656083321,0.3472222222222222,-0.1189172566138901,1,1.88,11
2025_14_Cowboys_Lions,2025,14,2025-12-04,Cowboys,Lions,away,140.0,0.2976755540562952,0.4166666666666667,-0.11899111261037149,0,-1.0,11
2024_9_Rams_Seahawks,2024,9,2024-11-03,Rams,Seahawks,away,-125.0,0.4354960278213872,0.5555555555555556,-0.12005952773416839,1,0.8,10
2025_5_Titans_Cardinals,2025,5,2025-10-05,Titans,Cardinals,home,-440.0,0.6943281078656476,0.8148148148148148,-0.12048670694916719,0,-1.0,11
2024_19_Vikings_Rams,2024,19,2025-01-13,Vikings,Rams,away,-143.0,0.4679040322767526,0.588477366255144,-0.12057333397839143,0,-1.0,10
2025_13_Cardinals_Buccaneers,2025,13,2025-11-30,Cardinals,Buccaneers,away,159.0,0.265008597817832,0.3861003861003861,-0.12109178828255412,0,-1.0,11
2025_15_Lions_Rams,2025,15,2025-12-14,Lions,Rams,away,215.0,0.1962902567097516,0.31746031746031744,-0.12117006075056586,0,-1.0,11
2025_3_Steelers_Patriots,2025,3,2025-09-21,Steelers,Patriots,away,-119.0,0.4220357310554967,0.54337899543379,-0.12134326437829329,1,0.8403361344537815,11
2025_9_Chiefs_Bills,2025,9,2025-11-02,Chiefs,Bills,away,-132.0,0.4475923930883708,0.5689655172413793,-0.12137312415300855,0,-1.0,11
2025_15_Chargers_Chiefs,2025,15,2025-12-14,Chargers,Chiefs,away,230.0,0.1812993685643439,0.30303030303030304,-0.12173093446595915,0,-1.0,11
2025_9_Chargers_Titans,2025,9,2025-11-02,Chargers,Titans,away,-590.0,0.7331290586151862,0.855072463768116,-0.12194340515292978,1,0.1694915254237288,11
2024_18_Bills_Patriots,2024,18,2025-01-05,Bills,Patriots,home,158.5,0.2648338489071827,0.38684719535783363,-0.12201334645065093,1,1.585,10
2024_13_Giants_Cowboys,2024,13,2024-11-28,Giants,Cowboys,away,163.5,0.2572853188687994,0.3795066413662239,-0.12222132249742451,0,-1.0,10
2025_8_Buccaneers_Saints,2025,8,2025-10-26,Buccaneers,Saints,home,175.0,0.2412807771210989,0.36363636363636365,-0.12235558651526474,0,-1.0,11
2024_1_Ravens_Chiefs,2024,1,2024-09-05,Ravens,Chiefs,away,125.0,0.3216852491497922,0.4444444444444444,-0.12275919529465223,0,-1.0,10
2024_14_Bills_Rams,2024,14,2024-12-08,Bills,Rams,home,160.0,0.2617737443432734,0.38461538461538464,-0.12284164027211125,1,1.6,10
2025_5_Lions_Bengals,2025,5,2025-10-05,Lions,Bengals,away,-600.0,0.734193591881894,0.8571428571428571,-0.12294926526096306,1,0.16666666666666666,11
2024_10_Lions_Texans,2024,10,2024-11-10,Lions,Texans,home,151.5,0.2738535500773443,0.3976143141153082,-0.12376076403796388,0,-1.0,10
2024_8_Titans_Lions,2024,8,2024-10-27,Titans,Lions,home,-707.5,0.7522913516488876,0.8761609907120743,-0.12386963906318671,1,0.1413427561837456,10
2024_12_Cowboys_Commanders,2024,12,2024-11-24,Cowboys,Commanders,home,-595.0,0.732205266896935,0.8561151079136691,-0.12390984101673408,0,-1.0,10
2024_3_Bears_Colts,2024,3,2024-09-22,Bears,Colts,away,105.0,0.3638278554093123,0.4878048780487805,-0.12397702263946819,0,-1.0,10
2025_6_Bills_Falcons,2025,6,2025-10-13,Bills,Falcons,home,172.0,0.2436306462757863,0.36764705882352944,-0.12401641254774315,1,1.72,11
2025_10_Jaguars_Texans,2025,10,2025-11-09,Jaguars,Texans,away,-110.0,0.3994033796916501,0.5238095238095238,-0.12440614411787376,0,-1.0,11
2025_2_Browns_Ravens,2025,2,2025-09-14,Browns,Ravens,home,-900.0,0.7753582184707857,0.9,-0.12464178152921435,1,0.1111111111111111,11
2024_8_Vikings_Rams,2024,8,2024-10-24,Vikings,Rams,home,129.5,0.3110512513398117,0.4357298474945534,-0.1246785961547417,1,1.295,10
2025_9_Colts_Steelers,2025,9,2025-11-02,Colts,Steelers,home,145.0,0.2823803023463831,0.40816326530612246,-0.12578296295973934,1,1.45,11
2024_19_Chargers_Texans,2024,19,2025-01-11,Chargers,Texans,home,130.0,0.3083073001809186,0.43478260869565216,-0.12647530851473354,1,1.3,10
2024_4_Bengals_Panthers,2024,4,2024-09-29,Bengals,Panthers,home,187.0,0.2217428015431368,0.34843205574912894,-0.12668925420599214,0,-1.0,10
2024_9_Commanders_Giants,2024,9,2024-11-03,Commanders,Giants,home,175.0,0.2368080492732368,0.36363636363636365,-0.12682831436312686,0,-1.0,10
2024_18_Dolphins_Jets,2024,18,2025-01-05,Dolphins,Jets,home,-115.5,0.4090723015983169,0.5359628770301624,-0.1268905754318455,1,0.8658008658008658,10
2025_2_Chargers_Raiders,2025,2,2025-09-15,Chargers,Raiders,home,160.0,0.2573128446096436,0.38461538461538464,-0.12730254000574104,0,-1.0,11
2024_2_Bears_Texans,2024,2,2024-09-15,Bears,Texans,away,220.0,0.1851462037475211,0.3125,-0.1273537962524789,0,-1.0,10
2024_3_Dolphins_Seahawks,2024,3,2024-09-22,Dolphins,Seahawks,away,170.0,0.2421536258187175,0.37037037037037035,-0.12821674455165286,0,-1.0,10
2024_4_Jaguars_Texans,2024,4,2024-09-29,Jaguars,Texans,away,210.0,0.1943386812248591,0.3225806451612903,-0.12824196393643122,0,-1.0,10
2024_17_Raiders_Saints,2024,17,2024-12-29,Raiders,Saints,away,-130.0,0.4365190805641485,0.5652173913043478,-0.12869831074019927,1,0.7692307692307693,10
2024_15_Chiefs_Browns,2024,15,2024-12-15,Chiefs,Browns,home,193.0,0.2124335518915179,0.3412969283276451,-0.12886337643612716,0,-1.0,10
2024_2_Seahawks_Patriots,2024,2,2024-09-15,Seahawks,Patriots,home,141.0,0.2858210267880958,0.4149377593360996,-0.12911673254800382,0,-1.0,10
2025_17_Patriots_Jets,2025,17,2025-12-28,Patriots,Jets,away,-1000.0,0.7794175822647094,0.9090909090909091,-0.1296733268261997,0,-1.0,11
2024_17_Titans_Jaguars,2024,17,2024-12-29,Titans,Jaguars,away,-106.0,0.3844369275889591,0.5145631067961165,-0.1301261792071574,0,-1.0,10
2025_1_Dolphins_Colts,2025,1,2025-09-07,Dolphins,Colts,away,-104.0,0.3787016566364749,0.5098039215686274,-0.1311022649321525,0,-1.0,11
2024_1_Jets_49ers,2024,1,2024-09-09,Jets,49ers,away,175.0,0.2324065099850576,0.36363636363636365,-0.13122985365130604,0,-1.0,10
2025_4_Eagles_Buccaneers,2025,4,2025-09-28,Eagles,Buccaneers,home,165.0,0.2457702408317441,0.37735849056603776,-0.13158824973429367,0,-1.0,11
2024_12_Vikings_Bears,2024,12,2024-11-24,Vikings,Bears,home,145.0,0.2760745167516673,0.40816326530612246,-0.13208874855445518,0,-1.0,10
2024_11_Ravens_Steelers,2024,11,2024-11-17,Ravens,Steelers,home,146.5,0.273364646641085,0.4056795131845842,-0.13231486654349917,1,1.465,10
2025_15_Dolphins_Steelers,2025,15,2025-12-15,Dolphins,Steelers,away,145.0,0.2757777903161835,0.40816326530612246,-0.13238547498993897,0,-1.0,11
2024_16_Patriots_Bills,2024,16,2024-12-22,Patriots,Bills,home,-1300.0,0.7946664164288653,0.9285714285714286,-0.13390501214256334,1,0.07692307692307693,10
2025_14_Bears_Packers,2025,14,2025-12-07,Bears,Packers,away,250.0,0.1517520160570594,0.2857142857142857,-0.1339622696572263,0,-1.0,11
2024_15_Jets_Jaguars,2024,15,2024-12-15,Jets,Jaguars,home,148.0,0.2691322628325837,0.4032258064516129,-0.1340935436190292,0,-1.0,10
2024_13_Titans_Commanders,2024,13,2024-12-01,Titans,Commanders,away,212.5,0.185757668098409,0.32,-0.13424233190159102,0,-1.0,10
2024_18_49ers_Cardinals,2024,18,2025-01-05,49ers,Cardinals,home,-222.5,0.5555672648013327,0.689922480620155,-0.13435521581882237,1,0.449438202247191,10
2024_8_Panthers_Broncos,2024,8,2024-10-27,Panthers,Broncos,home,-625.0,0.7273851160891828,0.8620689655172413,-0.13468384942805856,1,0.16,10
2024_13_Texans_Jaguars,2024,13,2024-12-01,Texans,Jaguars,home,155.0,0.2573341764167257,0.39215686274509803,-0.13482268632837235,0,-1.0,10
2024_16_Vikings_Seahawks,2024,16,2024-12-22,Vikings,Seahawks,home,115.0,0.3300399784366665,0.46511627906976744,-0.13507630063310094,0,-1.0,10
2025_7_Panthers_Jets,2025,7,2025-10-19,Panthers,Jets,away,-112.0,0.3929945332829411,0.5283018867924528,-0.13530735350951173,1,0.8928571428571429,11
2024_15_Colts_Broncos,2024,15,2024-12-15,Colts,Broncos,away,180.0,0.2211641714082901,0.35714285714285715,-0.13597868573456706,0,-1.0,10
2025_4_Bengals_Broncos,2025,4,2025-09-29,Bengals,Broncos,home,-455.0,0.6834413909329271,0.8198198198198198,-0.13637842888689267,1,0.21978021978021978,11
2025_11_Jets_Patriots,2025,11,2025-11-13,Jets,Patriots,home,-850.0,0.7578839583363751,0.8947368421052632,-0.13685288376888805,1,0.11764705882352941,11
2025_10_Steelers_Chargers,2025,10,2025-11-09,Steelers,Chargers,away,126.0,0.3043276724324305,0.4424778761061947,-0.13815020367376424,0,-1.0,11
2025_5_Vikings_Browns,2025,5,2025-10-05,Vikings,Browns,home,165.0,0.238598948655987,0.37735849056603776,-0.13875954191005077,0,-1.0,11
2024_10_Bills_Colts,2024,10,2024-11-10,Bills,Colts,home,184.5,0.2122149486005284,0.351493848857645,-0.13927890025711662,0,-1.0,10
2025_11_Buccaneers_Bills,2025,11,2025-11-16,Buccaneers,Bills,away,234.0,0.1594851974264725,0.2994011976047904,-0.1399160001783179,0,-1.0,11
2024_1_Raiders_Chargers,2024,1,2024-09-08,Raiders,Chargers,away,132.5,0.2901394093892682,0.43010752688172044,-0.13996811749245225,0,-1.0,10
2025_15_Raiders_Eagles,2025,15,2025-12-14,Raiders,Eagles,home,-900.0,0.7584880430630706,0.9,-0.14151195693692942,0,-1.0,11
2024_4_Broncos_Jets,2024,4,2024-09-29,Broncos,Jets,home,-400.0,0.6584792822929131,0.8,-0.14152071770708696,0,-1.0,10
2025_3_Lions_Ravens,2025,3,2025-09-22,Lions,Ravens,away,192.0,0.2000678293144796,0.3424657534246575,-0.1423979241101779,1,1.92,11
2024_14_Falcons_Vikings,2024,14,2024-12-08,Falcons,Vikings,away,226.5,0.1636068444875589,0.30627871362940273,-0.14267186914184382,0,-1.0,10
2025_6_Chargers_Dolphins,2025,6,2025-10-12,Chargers,Dolphins,home,165.0,0.2333015665272272,0.37735849056603776,-0.14405692403881057,0,-1.0,11
2025_15_Titans_49ers,2025,15,2025-12-14,Titans,49ers,home,-900.0,0.7551234806416776,0.9,-0.14487651935832246,0,-1.0,11
2024_4_Steelers_Colts,2024,4,2024-09-29,Steelers,Colts,away,-145.0,0.4469129325454885,0.5918367346938775,-0.14492380214838907,0,-1.0,10
2025_1_Buccaneers_Falcons,2025,1,2025-09-07,Buccaneers,Falcons,home,-110.0,0.3788816910708354,0.5238095238095238,-0.14492783273868842,0,-1.0,11
2024_12_Cardinals_Seahawks,2024,12,2024-11-24,Cardinals,Seahawks,away,-108.0,0.374138177194874,0.5192307692307693,-0.14509259203589525,0,-1.0,7
2025_7_Giants_Broncos,2025,7,2025-10-19,Giants,Broncos,home,-430.0,0.6661385523023564,0.8113207547169812,-0.14518220241462476,1,0.23255813953488372,11
2024_11_Rams_Patriots,2024,11,2024-11-17,Rams,Patriots,home,171.0,0.2235323792168499,0.36900369003690037,-0.14547131082005046,0,-1.0,10
2024_13_Dolphins_Packers,2024,13,2024-11-28,Dolphins,Packers,away,152.5,0.2504435230686599,0.39603960396039606,-0.14559608089173615,0,-1.0,10
